No,Ch1,Ch2,Ch3,Ch4
21653,0.577319608,0.158747487,0.114858645,0.149074261
21654,0.610508542,0.120432826,0.125653801,0.143404832
21655,0.357047122,0.066727035,0.470413572,0.105812271
21656,0.45145358,0.118531494,0.186258095,0.243756831
21657,0.4845864,0.132379429,0.183450515,0.199583656
21658,0.407964239,0.123885095,0.248836483,0.219314183
21659,0.589022638,0.100486811,0.141428194,0.169062356
21660,0.119795528,0.07740921,0.28717658,0.515618682
21661,0.184680146,0.23843263,0.21016262,0.366724604
21662,0.063479205,0.584626085,0.06257137,0.28932334
21663,0.099636063,0.140290175,0.577273869,0.182799892
21664,0.063680526,0.312124716,0.209302148,0.41489261
21665,0.321321621,0.250665231,0.170017208,0.257995941
21666,0.112837623,0.389515835,0.160995785,0.336650757
21667,0.050441925,0.362672397,0.260999066,0.325886612
21668,0.314417388,0.262766149,0.145390094,0.277426369
21669,0.181634616,0.284180709,0.103173488,0.431011187
21670,0.112306018,0.486708413,0.056778049,0.344207519
21671,0.058902503,0.36854738,0.458707243,0.113842873
21672,0.046333352,0.170875949,0.476397441,0.306393258
21673,0.351596443,0.250008421,0.05975012,0.338645017
21674,0.397787542,0.146782739,0.171761489,0.28366823
21675,0.325087946,0.173900515,0.086756759,0.414254781
21676,0.130113549,0.563268294,0.103417826,0.20320033
21677,0.608769874,0.053114989,0.176081374,0.162033763
21678,0.114871329,0.428439446,0.341430056,0.115259169
21679,0.173155837,0.439552391,0.072299682,0.31499209
21680,0.289897348,0.089398985,0.492347979,0.128355688
21681,0.322869702,0.073191972,0.163491911,0.440446416
21682,0.368575563,0.28112351,0.07797894,0.272321986
21683,0.304002552,0.05814341,0.311928165,0.325925873
21684,0.337717333,0.080513678,0.196545137,0.385223852
21685,0.125426485,0.268325752,0.122300174,0.48394759
21686,0.101608376,0.33830249,0.33225835,0.227830783
21687,0.231071325,0.080827747,0.398461438,0.289639489
21688,0.305508242,0.156705139,0.116597759,0.42118886
21689,0.236472707,0.516255709,0.055896721,0.191374864
21690,0.595407042,0.247793503,0.039183117,0.117616339
21691,0.183856183,0.515400351,0.079873494,0.220869972
21692,0.056503834,0.354773276,0.454175528,0.134547362
21693,0.075468606,0.679498988,0.052600774,0.192431631
21694,0.146896106,0.342672866,0.161221188,0.349209839
21695,0.28860635,0.312614282,0.264767425,0.134011943
21696,0.521748308,0.212380934,0.063214567,0.202656192
21697,0.423405689,0.21390722,0.190929496,0.171757596
21698,0.14452055,0.060218436,0.678370399,0.116890615
21699,0.253560705,0.528953859,0.038527623,0.178957814
21700,0.369563235,0.224737664,0.126033196,0.279665906
21701,0.51660888,0.09646521,0.09898134,0.28794457
21702,0.111935926,0.389514742,0.132462368,0.366086963
21703,0.112314226,0.304051764,0.083967364,0.499666647
21704,0.135158551,0.303517132,0.361963457,0.19936086
21705,0.12341468,0.067739483,0.477644558,0.331201278
21706,0.077678196,0.441685964,0.088509857,0.392125982
21707,0.102609736,0.525688055,0.188731268,0.182970941
21708,0.069087524,0.483071239,0.151399587,0.296441649
21709,0.225743209,0.16208814,0.07767622,0.53449243
21710,0.340693635,0.084351137,0.074399125,0.500556103
21711,0.06034138,0.516347553,0.241222861,0.182088206
21712,0.069193101,0.268076169,0.071878377,0.590852353
21713,0.515287835,0.11002143,0.157563155,0.21712758
21714,0.068004112,0.534339744,0.077629198,0.320026946
21715,0.418205424,0.138518329,0.1796368,0.263639447
21716,0.098730871,0.164609145,0.240416363,0.496243622
21717,0.187274989,0.059209059,0.406665563,0.34685039
21718,0.304075505,0.426415713,0.048964477,0.220544305
21719,0.164700468,0.158930127,0.177431471,0.498937934
21720,0.392640391,0.173713585,0.064110951,0.369535073
21721,0.11450422,0.239485377,0.453643328,0.192367074
21722,0.483810219,0.173722422,0.120023787,0.222443572
21723,0.087797841,0.290601808,0.141348038,0.480252313
21724,0.38037662,0.182169011,0.185065023,0.252389346
21725,0.077865958,0.254287307,0.216199309,0.451647426
21726,0.055718638,0.349272993,0.335265684,0.259742684
21727,0.211784366,0.060958276,0.537145731,0.190111627
21728,0.089818484,0.112754184,0.386457698,0.410969635
21729,0.233407647,0.249235964,0.092781066,0.424575324
21730,0.387418622,0.085703527,0.133244434,0.393633417
21731,0.277652258,0.182348911,0.345017308,0.194981522
21732,0.29045424,0.22491677,0.094699013,0.389929976
21733,0.415413233,0.353513551,0.090276687,0.140796528
21734,0.087211424,0.517055456,0.205002374,0.190730746
21735,0.229884229,0.343269386,0.075637625,0.35120876
21736,0.545949545,0.20024278,0.083076813,0.170730862
21737,0.288917666,0.158419323,0.409117782,0.143545229
21738,0.301090106,0.255803779,0.296748109,0.146358006
21739,0.166228764,0.461270515,0.270123077,0.102377644
21740,0.073335238,0.56630026,0.247919147,0.112445355
21741,0.091497441,0.409586633,0.201543976,0.29737195
21742,0.202430361,0.263620846,0.388097677,0.145851116
21743,0.463952471,0.256548759,0.087963433,0.191535337
21744,0.303204079,0.207763793,0.382261103,0.106771024
21745,0.234857239,0.191524771,0.347649607,0.225968383
21746,0.251145719,0.415424222,0.106321102,0.227108957
21747,0.395147917,0.343839117,0.127791476,0.133221489
21748,0.323964375,0.386532929,0.157741705,0.131760992
21749,0.084850394,0.404655704,0.304266509,0.206227393
21750,0.080414355,0.110813218,0.596347882,0.212424545
21751,0.427656491,0.072186611,0.31911114,0.181045758
21752,0.399482355,0.143178738,0.14746518,0.309873727
21753,0.274702855,0.192582274,0.239690611,0.293024259
21754,0.077847233,0.503302712,0.147922918,0.270927137
21755,0.161225057,0.273347163,0.298582497,0.266845283
21756,0.101151029,0.443881951,0.162572141,0.29239488
21757,0.15071492,0.476962042,0.042193803,0.330129236
21758,0.20134989,0.311320019,0.173640955,0.313689136
21759,0.300011357,0.360215514,0.163503524,0.176269605
21760,0.172207588,0.055981171,0.339649709,0.432161532
21761,0.090411033,0.145642791,0.528679891,0.235266285
21762,0.039921391,0.759674128,0.031903151,0.168501331
21763,0.548327316,0.068146139,0.046606878,0.336919667
21764,0.23131647,0.051457806,0.506871791,0.210353933
21765,0.503389242,0.095134953,0.105327639,0.296148166
21766,0.088228116,0.425509777,0.046183698,0.44007841
21767,0.084091329,0.194098716,0.411042797,0.310767158
21768,0.143201085,0.476645631,0.244534194,0.135619091
21769,0.174384034,0.227020946,0.095418291,0.50317673
21770,0.10698665,0.332060571,0.335760781,0.225191998
21771,0.048553182,0.126213955,0.389898886,0.435333978
21772,0.129878654,0.398343607,0.21334619,0.258431549
21773,0.233143927,0.430379796,0.086561982,0.249914295
21774,0.04418326,0.154579701,0.50939771,0.291839329
21775,0.213826835,0.346996297,0.199886689,0.239290179
21776,0.405511895,0.274240554,0.132941266,0.187306285
21777,0.080911323,0.066092357,0.520277603,0.332718717
21778,0.292522075,0.13130865,0.165166381,0.411002894
21779,0.42565538,0.195816136,0.097536861,0.280991623
21780,0.181012322,0.110636058,0.47552229,0.23282933
21781,0.070649421,0.091092779,0.632160498,0.206097302
21782,0.427796902,0.062282673,0.383339232,0.126581193
21783,0.320485136,0.137540086,0.139640604,0.402334174
21784,0.633502828,0.204419796,0.06699587,0.095081507
21785,0.162110521,0.559389491,0.193787835,0.084712153
21786,0.151424455,0.095860844,0.253283033,0.499431669
21787,0.119605387,0.580207237,0.071446375,0.228741001
21788,0.411949135,0.256411115,0.06063899,0.27100076
21789,0.115844205,0.26710391,0.243568241,0.373483643
21790,0.550250141,0.123947004,0.123138088,0.202664766
21791,0.278468592,0.176119562,0.137675055,0.407736791
21792,0.075842073,0.313210994,0.402662392,0.208284541
21793,0.181955142,0.237620875,0.460047329,0.120376654
21794,0.059999733,0.463412067,0.269969158,0.206619042
21795,0.225668435,0.042027653,0.576013781,0.156290131
21796,0.235707767,0.256293761,0.226427818,0.281570654
21797,0.305257637,0.376569661,0.143798342,0.17437436
21798,0.452656377,0.067725411,0.284340593,0.195277619
21799,0.113970995,0.098922463,0.212967044,0.574139498
21800,0.081848532,0.122942319,0.351064226,0.444144923
21801,0.129264049,0.197511183,0.285073667,0.388151101
21802,0.059346897,0.163956937,0.447669465,0.3290267
21803,0.074850047,0.131131526,0.5248041,0.269214327
21804,0.240223843,0.518496339,0.118222873,0.123056944
21805,0.440946179,0.066062312,0.16878079,0.32421072
21806,0.078418561,0.460018434,0.199436817,0.262126187
21807,0.112162189,0.435227812,0.165786356,0.286823643
21808,0.282849976,0.12262677,0.156176226,0.438347028
21809,0.585355441,0.091032098,0.08078367,0.242828791
21810,0.62521597,0.059193625,0.19223813,0.123352276
21811,0.201586753,0.484471162,0.229970054,0.083972032
21812,0.135416893,0.105393827,0.450962146,0.308227134
21813,0.229873472,0.4874665,0.099955093,0.182704936
21814,0.121558798,0.328311595,0.410821609,0.139307998
21815,0.374678447,0.088448495,0.331078488,0.205794569
21816,0.316444024,0.41043719,0.12371593,0.149402856
21817,0.160037964,0.102048419,0.632268551,0.105645066
21818,0.133404408,0.124411145,0.39964831,0.342536138
21819,0.257328146,0.191576082,0.114052439,0.437043334
21820,0.570976593,0.137412283,0.119538424,0.1720727
21821,0.13781053,0.178204864,0.457780729,0.226203876
21822,0.339353571,0.483641853,0.085540838,0.091463737
21823,0.128693536,0.420516072,0.307649458,0.143140934
21824,0.127152875,0.493212737,0.286146631,0.093487757
21825,0.084240414,0.431261234,0.175710524,0.308787828
21826,0.204917451,0.484340653,0.250357956,0.060383941
21827,0.071002231,0.103866805,0.710382183,0.114748781
21828,0.150265279,0.496388581,0.129275738,0.224070402
21829,0.135210062,0.215922352,0.475834975,0.173032612
21830,0.145428285,0.172409896,0.487392906,0.194768914
21831,0.248117174,0.338350205,0.103558343,0.309974278
21832,0.204431864,0.44765657,0.078126647,0.269784919
21833,0.522425933,0.09558517,0.218744327,0.16324457
21834,0.487298746,0.195112115,0.127327176,0.190261963
21835,0.106849083,0.404766744,0.139591905,0.348792268
21836,0.074625952,0.099331516,0.554545021,0.271497511
21837,0.126113277,0.085568099,0.402997229,0.385321395
21838,0.236799772,0.175326873,0.425179156,0.162694199
21839,0.119228934,0.454555961,0.155685788,0.270529317
21840,0.459820971,0.157665356,0.220157835,0.162355838
21841,0.437735053,0.189691783,0.149280073,0.223293091
21842,0.073132398,0.281936322,0.476429914,0.168501366
21843,0.471418353,0.098561954,0.137369257,0.292650436
21844,0.078734637,0.491361664,0.219146183,0.210757516
21845,0.264496337,0.170886266,0.24943927,0.315178127
21846,0.099009941,0.50300088,0.192420408,0.205568771
21847,0.356909714,0.123535627,0.326469032,0.193085628
21848,0.137215666,0.175686711,0.1084532,0.578644423
21849,0.406586521,0.401177955,0.060878653,0.131356871
21850,0.440889266,0.169065268,0.107792286,0.28225318
21851,0.138557316,0.615673445,0.050128413,0.195640825
21852,0.451711905,0.175825969,0.136850897,0.235611228
21853,0.094780729,0.179490969,0.358132353,0.36759595
21854,0.390831748,0.14345178,0.140182568,0.325533904
21855,0.096985244,0.372853058,0.096801265,0.433360434
21856,0.428202144,0.214748097,0.241182608,0.115867151
21857,0.090991478,0.422212785,0.125080829,0.361714907
21858,0.535942922,0.092618159,0.057487049,0.313951871
21859,0.440522756,0.090683497,0.094893181,0.373900566
21860,0.479088455,0.245326153,0.077796316,0.197789077
21861,0.107271924,0.172705089,0.551622956,0.168400032
21862,0.044702469,0.510102602,0.273106631,0.172088298
21863,0.074711031,0.422216222,0.179931753,0.323140994
21864,0.275970548,0.49853187,0.064263027,0.161234555
21865,0.119202515,0.304045042,0.391487577,0.185264866
21866,0.190654579,0.162393071,0.461167308,0.185785043
21867,0.068565263,0.109101356,0.241322288,0.581011094
21868,0.11832574,0.074258198,0.429879706,0.377536356
21869,0.243795817,0.093091251,0.150745618,0.512367314
21870,0.204924412,0.137490337,0.29426759,0.36331766
21871,0.684157079,0.081617034,0.053470462,0.180755424
21872,0.052685683,0.475979722,0.286944105,0.184390489
21873,0.334472076,0.350129742,0.22790687,0.087491312
21874,0.080102713,0.673494177,0.102076041,0.144327069
21875,0.323928642,0.345404379,0.057713312,0.272953667
21876,0.559615336,0.109924725,0.13172611,0.198733829
21877,0.07630438,0.413203372,0.096801437,0.413690811
21878,0.344879626,0.50190845,0.051190796,0.102021127
21879,0.249315153,0.249075723,0.105492472,0.396116651
21880,0.484071279,0.12472908,0.231078996,0.160120644
21881,0.094923091,0.276973506,0.174567095,0.453536308
21882,0.172898573,0.168805962,0.223382829,0.434912636
21883,0.078408854,0.291858089,0.206087133,0.423645924
21884,0.186338922,0.500075631,0.045956154,0.267629294
21885,0.087348974,0.430493392,0.091730389,0.390427245
21886,0.202345456,0.246873925,0.12266131,0.428119309
21887,0.155964086,0.076853755,0.480716688,0.286465471
21888,0.070642317,0.366072882,0.352501044,0.210783757
21889,0.175557897,0.261618544,0.278106132,0.284717427
21890,0.305170424,0.180675492,0.202876213,0.311277871
21891,0.446071445,0.068117394,0.343846047,0.141965114
21892,0.080319027,0.393212954,0.109211239,0.417256779
21893,0.133625732,0.431913051,0.103697174,0.330764042
21894,0.158086331,0.094367069,0.290226395,0.457320206
21895,0.051441392,0.074993569,0.719108842,0.154456197
21896,0.36606882,0.161763109,0.335167533,0.137000538
21897,0.16944727,0.419812771,0.289866913,0.120873046
21898,0.176370435,0.311808287,0.286582632,0.225238647
21899,0.20419431,0.169991483,0.522768941,0.103045267
21900,0.121113712,0.104735487,0.159209124,0.614941677
21901,0.204492668,0.578143078,0.05681899,0.160545264
21902,0.072843048,0.180182947,0.58169081,0.165283195
21903,0.082700189,0.146607459,0.577541821,0.193150531
21904,0.310672593,0.102410835,0.263832472,0.323084099
21905,0.072014393,0.404610864,0.280000018,0.243374726
21906,0.140338035,0.257721149,0.105736076,0.49620474
21907,0.089528152,0.387117489,0.218684012,0.304670348
21908,0.306774359,0.234582943,0.190771339,0.267871358
21909,0.213561141,0.143717417,0.356418265,0.286303177
21910,0.407021936,0.197379687,0.140778315,0.254820062
21911,0.277903305,0.415618592,0.168964758,0.137513345
21912,0.196297977,0.498046014,0.056660962,0.248995047
21913,0.17189801,0.295678835,0.190311808,0.342111347
21914,0.159594017,0.119069756,0.188840111,0.532496115
21915,0.264507636,0.12744646,0.297759865,0.310286039
21916,0.115722361,0.129255978,0.265348955,0.489672706
21917,0.119778571,0.160281623,0.220670324,0.499269483
21918,0.077157658,0.13448399,0.597944011,0.190414341
21919,0.187824746,0.078659356,0.612335038,0.12118086
21920,0.198478326,0.270422759,0.165283372,0.365815543
21921,0.119841981,0.601685265,0.096155483,0.18231727
21922,0.420743335,0.266689599,0.093491546,0.21907552
21923,0.164929378,0.115656797,0.194771763,0.524642062
21924,0.200185259,0.159500993,0.222469895,0.417843854
21925,0.377992845,0.212137849,0.235629197,0.174240109
21926,0.389167309,0.10836965,0.12777867,0.37468437
21927,0.125337481,0.131590364,0.460653483,0.282418672
21928,0.142629753,0.464661452,0.080368594,0.312340201
21929,0.10587253,0.09954033,0.136777587,0.657809553
21930,0.055203358,0.299273893,0.225687768,0.419834982
21931,0.166915119,0.306067521,0.06543041,0.461586949
21932,0.103862545,0.059696746,0.473620616,0.362820094
21933,0.077215491,0.497444786,0.063581074,0.361758649
21934,0.09357202,0.341650991,0.189729878,0.37504711
21935,0.173372287,0.189228636,0.12775695,0.509642127
21936,0.204143134,0.24641042,0.15649519,0.392951256
21937,0.055753139,0.097635203,0.536674228,0.30993743
21938,0.063435372,0.420086282,0.139412951,0.377065395
21939,0.079499441,0.359182422,0.098611142,0.462706995
21940,0.4344866,0.192069228,0.105162962,0.26828121
21941,0.086634779,0.076530992,0.307517196,0.529317032
21942,0.131944469,0.548953108,0.150298406,0.168804017
21943,0.09260521,0.323036088,0.101538023,0.482820679
21944,0.086464226,0.37265559,0.320281598,0.220598586
21945,0.090210431,0.35460691,0.090454304,0.464728355
21946,0.336740118,0.168193925,0.155803766,0.33926219
21947,0.477915623,0.214784487,0.101280035,0.206019855
21948,0.092930251,0.533290739,0.20451245,0.169266559
21949,0.161982178,0.287941388,0.16775069,0.382325744
21950,0.093674724,0.369235101,0.127470681,0.409619494
21951,0.11136455,0.24363941,0.290902837,0.354093202
21952,0.357128469,0.08917022,0.12478303,0.428918281
21953,0.31541831,0.300213568,0.086300257,0.298067866
21954,0.176331703,0.099834548,0.175181417,0.548652332
21955,0.396132845,0.129982684,0.164470695,0.309413775
21956,0.097824217,0.142113809,0.14552477,0.614537204
21957,0.358738402,0.133381796,0.280905064,0.226974738
21958,0.047890231,0.647632612,0.119239703,0.185237454
21959,0.101986141,0.104844415,0.124554157,0.668615286
21960,0.145786416,0.469689632,0.088420209,0.296103743
21961,0.228873769,0.154470597,0.345562943,0.271092691
21962,0.563198077,0.141834178,0.122352833,0.172614912
21963,0.074935537,0.506655055,0.299791796,0.118617612
21964,0.138230524,0.077232195,0.612306056,0.172231225
21965,0.097173058,0.103069009,0.359566325,0.440191608
21966,0.084947932,0.080569025,0.337560195,0.496922847
21967,0.477540843,0.054377324,0.233384913,0.234696919
21968,0.240423619,0.409940107,0.057048979,0.292587295
21969,0.068086095,0.161696361,0.172237385,0.597980159
21970,0.226461955,0.201798697,0.105638846,0.466100503
21971,0.196048481,0.267456204,0.405791445,0.13070387
21972,0.395786019,0.118976582,0.10736647,0.377870929
21973,0.428652725,0.145667017,0.066846547,0.358833711
21974,0.530737701,0.170413117,0.054836409,0.244012773
21975,0.070597041,0.100450526,0.266548528,0.562403904
21976,0.352203505,0.24056294,0.298323203,0.108910351
21977,0.113022885,0.348446169,0.195518977,0.343011969
21978,0.251732095,0.051304224,0.224978782,0.471984899
21979,0.197390418,0.258608744,0.070269167,0.473731671
21980,0.079286487,0.507321532,0.096586061,0.316805921
21981,0.112088402,0.340356709,0.235333251,0.312221638
21982,0.128065771,0.213048372,0.181092706,0.477793151
21983,0.06428061,0.083789323,0.27400551,0.577924557
21984,0.111161824,0.210234511,0.202704366,0.475899299
21985,0.060128683,0.562338906,0.051825727,0.325706684
21986,0.080389675,0.106193175,0.594295364,0.219121786
21987,0.065116778,0.246995571,0.173832686,0.514054965
21988,0.247248909,0.225054781,0.155819922,0.371876388
21989,0.101869799,0.32420793,0.163371002,0.41055127
21990,0.046887786,0.311405402,0.184470093,0.457236719
21991,0.283418341,0.206640541,0.141750516,0.368190602
21992,0.14648696,0.219484875,0.100899719,0.533128446
21993,0.085061837,0.429413359,0.050470129,0.435054675
21994,0.05838558,0.300504533,0.486352477,0.15475741
21995,0.048332477,0.148059414,0.409228422,0.394379687
21996,0.292250817,0.20876047,0.051272437,0.447716276
21997,0.317965916,0.121394268,0.187602906,0.37303691
21998,0.243926538,0.141033864,0.081093089,0.533946509
21999,0.110506807,0.556462907,0.098091029,0.234939256
22000,0.557130489,0.043515087,0.19725195,0.202102473
22001,0.112540466,0.459186017,0.27353221,0.154741307
22002,0.140397532,0.382241597,0.074468952,0.40289192
22003,0.063606248,0.214486994,0.498363239,0.22354352
22004,0.478205447,0.206370576,0.080371418,0.235052559
22005,0.244510822,0.110474165,0.247656624,0.397358389
22006,0.061697782,0.292593899,0.168838673,0.476869646
22007,0.19469697,0.456095912,0.148376734,0.200830384
22008,0.06873343,0.218194818,0.392175294,0.320896458
22009,0.355032531,0.131995745,0.232456716,0.280515007
22010,0.130299368,0.476975331,0.108419305,0.284305996
22011,0.083942958,0.34302193,0.262222397,0.310812716
22012,0.235357813,0.253558575,0.161902045,0.349181567
22013,0.268569,0.153780894,0.324171105,0.253479002
22014,0.111049012,0.130051659,0.576073089,0.18282624
22015,0.096955555,0.119068711,0.388856998,0.395118736
22016,0.071481534,0.382946952,0.154588616,0.390982898
22017,0.060130811,0.570527456,0.154675237,0.214666496
22018,0.315360127,0.183874795,0.244191213,0.256573866
22019,0.324811229,0.096927608,0.249236623,0.32902454
22020,0.148578596,0.167048574,0.343178035,0.341194796
22021,0.134724889,0.259968277,0.258745031,0.346561803
22022,0.424794287,0.149475516,0.148572486,0.277157711
22023,0.27035117,0.118422633,0.331623546,0.279602651
22024,0.231999124,0.097765341,0.137309432,0.532926103
22025,0.346994723,0.195191459,0.120580436,0.337233381
22026,0.550125687,0.107544561,0.08472404,0.257605712
22027,0.31659613,0.168498211,0.136736225,0.378169433
22028,0.414591641,0.111079433,0.109799331,0.364529594
22029,0.082061831,0.128641346,0.135779655,0.653517168
22030,0.404862315,0.117199678,0.290790256,0.187147751
22031,0.189980921,0.163819931,0.094208571,0.551990577
22032,0.141595562,0.226783264,0.13000258,0.501618594
22033,0.128044128,0.114501386,0.560481058,0.196973428
22034,0.592529266,0.097277625,0.07670302,0.233490089
22035,0.322293645,0.113097744,0.113225384,0.451383227
22036,0.431727846,0.208735647,0.09720086,0.262335646
22037,0.176986642,0.219977277,0.071165569,0.531870513
22038,0.117062983,0.318574791,0.095095848,0.469266379
22039,0.436515298,0.227520037,0.101894076,0.23407059
22040,0.228641387,0.37780816,0.17262498,0.220925474
22041,0.259277049,0.059520641,0.518933439,0.162268871
22042,0.224465875,0.186835445,0.389485195,0.199213485
22043,0.156156772,0.525955744,0.126143706,0.191743778
22044,0.1794853,0.121995663,0.287642247,0.41087679
22045,0.083213627,0.395698669,0.199049012,0.322038691
22046,0.243187997,0.196561579,0.238640615,0.321609809
22047,0.161448698,0.329676511,0.230554892,0.2783199
22048,0.098485077,0.669813459,0.102713884,0.12898758
22049,0.092583183,0.604376645,0.104234143,0.198806029
22050,0.20105618,0.379566536,0.267478486,0.151898798
22051,0.170765849,0.163801475,0.509702074,0.155730602
22052,0.258386082,0.340151544,0.212022547,0.189439827
22053,0.060422686,0.647930035,0.158104473,0.133542807
22054,0.104309667,0.128652301,0.62161572,0.145422312
22055,0.179032012,0.281874755,0.437700563,0.101392671
22056,0.183021487,0.259665475,0.41071098,0.146602059
22057,0.296150857,0.1053425,0.356213438,0.242293205
22058,0.193471823,0.541969054,0.16079548,0.103763642
22059,0.372941039,0.420086892,0.055111908,0.15186016
22060,0.220065581,0.182657013,0.064728026,0.53254938
22061,0.088676742,0.169733762,0.476470474,0.265119023
22062,0.066663376,0.264295658,0.522920054,0.146120912
22063,0.033176686,0.59020329,0.229482096,0.147137928
22064,0.483980005,0.160999423,0.136235925,0.218784647
22065,0.143143751,0.177039193,0.375503542,0.304313513
22066,0.478153151,0.114851546,0.117737824,0.289257478
22067,0.371089658,0.222319329,0.065368947,0.341222067
22068,0.157073573,0.675706346,0.031953941,0.135266141
22069,0.071920521,0.438933992,0.086365455,0.402780032
22070,0.350387738,0.079328321,0.094577661,0.47570628
22071,0.309834601,0.19706287,0.080073406,0.413029122
22072,0.044915019,0.613879239,0.201249499,0.139956244
22073,0.139284193,0.136851767,0.305588329,0.418275711
22074,0.05436282,0.680056255,0.095746455,0.16983447
22075,0.112438683,0.195321473,0.256412621,0.435827222
22076,0.617799838,0.123387575,0.069973187,0.1888394
22077,0.183535675,0.084952157,0.089758202,0.641753967
22078,0.362760803,0.121320249,0.09972395,0.416194999
22079,0.450290055,0.062531938,0.077983084,0.409194923
22080,0.123319467,0.101791196,0.421596008,0.353293329
22081,0.081712182,0.513397533,0.092676028,0.312214257
