"","Ch1","Ch2","Ch3","Ch4"
"21709",0.248965212246128,0.1169486512281,0.0703370051326368,0.563749131393135
"21710",0.272824967301768,0.124870359935065,0.114284178603951,0.488020494159216
"21711",0.0505785909335568,0.462476032906647,0.323084031051893,0.163861345107903
"21712",0.135999473334,0.258400190166219,0.0840046655574344,0.521595670942347
"21713",0.552097407117311,0.138079595384151,0.133359500341472,0.176463497157066
"21714",0.0921824411923244,0.590989683870129,0.0678727429221698,0.248955132015377
"21715",0.537746185656788,0.129431966136579,0.146024462784019,0.186797385422615
"21716",0.139892271360549,0.173244087526318,0.261321651620419,0.425541989492713
"21717",0.179608763931149,0.0730302757023893,0.526489958607594,0.220871001758868
"21718",0.367125738094147,0.339691395106668,0.0224815459113567,0.270701320887828
"21719",0.1820752781605,0.177047484818744,0.112765250634978,0.528111986385777
"21720",0.471447408257256,0.119123445431112,0.0648506443528763,0.344578501958756
"21721",0.151935392372411,0.179328136380458,0.419520476294312,0.249215994952818
"21722",0.408894181139723,0.247338466400392,0.100223764768763,0.243543587691122
"21723",0.0963752188849483,0.277180322236723,0.233883485857374,0.392560973020955
"21724",0.246581487425924,0.230363533326558,0.308505069250205,0.214549909997312
"21725",0.089352528870059,0.223820334903485,0.258934202950089,0.427892933276367
"21726",0.03092561279623,0.420251131148245,0.312735659392205,0.23608759666332
"21727",0.282152842137076,0.063089170086041,0.378383381699279,0.276374606077604
"21728",0.0718023415635575,0.12908711149566,0.354390476269532,0.444720070671251
"21729",0.284262920663759,0.293609043927295,0.128417374441688,0.293710660967259
"21730",0.240746390522511,0.0972362598079981,0.235202475954357,0.426814873715134
"21731",0.168806476320479,0.15193722112386,0.457740763997741,0.22151553855792
"21732",0.409855561565194,0.203398583892167,0.069123430690312,0.317622423852327
"21733",0.43742589294005,0.280411937571203,0.0965128639155847,0.185649305573162
"21734",0.0721950050318161,0.467909306223643,0.276186388918447,0.183709299826094
"21735",0.235754069357588,0.326998238446782,0.113334389107709,0.323913303087922
"21736",0.563453835262387,0.172435691171357,0.0882480188590648,0.175862454707192
"21737",0.227631306718002,0.292709083722525,0.36008534976725,0.119574259792223
"21738",0.356387745449403,0.327319864826946,0.234524355021451,0.0817680347021998
"21739",0.113209956418337,0.630268559433752,0.200329643943304,0.056191840204607
"21740",0.0403031666260008,0.662566242348576,0.220536285293887,0.076594305731536
"21741",0.0982350751245357,0.450883890955386,0.214148906958268,0.236732126961811
"21742",0.288433403323357,0.258512428907331,0.342303335207596,0.110750832561715
"21743",0.325868646692358,0.270578864011387,0.104814934108032,0.298737555188224
"21744",0.22854100258109,0.315573133766807,0.297897031238661,0.157988832413442
"21745",0.32665628329073,0.209130493714841,0.255906288308702,0.208306934685727
"21746",0.396138345347862,0.367568062148066,0.0866656069386534,0.149627985565419
"21747",0.226789172842685,0.557649391238572,0.120209092965456,0.0953523429532881
"21748",0.275061329751859,0.526405295889998,0.12024368297434,0.0782896913838035
"21749",0.125515939724161,0.464370305287054,0.289809176706161,0.120304578282624
"21750",0.0843122519497935,0.138335915524285,0.577202642087611,0.20014919043831
"21751",0.569040585676876,0.0843425988112453,0.216500035161904,0.130116780349975
"21752",0.278547618657672,0.274710905305721,0.115800405577358,0.330941070459249
"21753",0.191361369092006,0.190920552025844,0.297709917477515,0.320008161404634
"21754",0.0820981738795369,0.4854028544651,0.159596510911888,0.272902460743475
"21755",0.22017652767272,0.37474145748072,0.174367297147693,0.230714717698867
"21756",0.0977639440687321,0.367130676877378,0.164786597862732,0.370318781191158
"21757",0.159284628271486,0.622682002687759,0.0258423884079445,0.192190980632811
"21758",0.127485398826203,0.482629718729494,0.187856221662591,0.202028660781711
"21759",0.354006203539078,0.327397001933161,0.18522798474016,0.133368809787602
"21760",0.15382607179227,0.0486756468085902,0.459834833145489,0.33766344825365
"21761",0.132224310935951,0.0968569500030966,0.551196138458599,0.219722600602354
"21762",0.058268672328824,0.724060005517212,0.04947837226584,0.168192949888124
"21763",0.656254507536535,0.0569389662885443,0.0398968541330601,0.24690967204186
"21764",0.230928525922876,0.0267011638640208,0.588616551337991,0.153753758875112
"21765",0.423119670025748,0.176212755606967,0.103909333871361,0.296758240495924
"21766",0.102778494154774,0.502450367122873,0.0569978073369202,0.337773331385433
"21767",0.096941104281526,0.176703084674809,0.473267932809301,0.253087878234364
"21768",0.12518250655965,0.505662071595476,0.209844132323286,0.159311289521588
"21769",0.186329292297019,0.19170590074157,0.0764647765802184,0.545500030381193
"21770",0.13502186962548,0.315988376258699,0.349778007884143,0.199211746231678
"21771",0.0396165811739751,0.102313832650914,0.568439720848263,0.289629865326848
"21772",0.110804606376644,0.409952849661684,0.227334325919914,0.251908218041758
"21773",0.159578894180358,0.477839895375389,0.067244947552762,0.29533626289149
"21774",0.0437901029371368,0.115069968980753,0.617935411926034,0.223204516156077
"21775",0.172096957661217,0.418552196113033,0.14878837193161,0.26056247429414
"21776",0.380285444419334,0.331068621087135,0.119819364309521,0.168826570184011
"21777",0.0725654055130132,0.0700785330289328,0.618360279011166,0.238995782446888
"21778",0.232549055671223,0.156758438323477,0.169501089259763,0.441191416745537
"21779",0.385991336058653,0.173403447269772,0.0777999236132052,0.36280529305837
"21780",0.191420995410528,0.151522530132052,0.437154069646241,0.219902404811179
"21781",0.12149023545771,0.0987508284404862,0.571125425599963,0.20863351050184
"21782",0.561535028118067,0.0823183839639246,0.216042515943237,0.140104071974772
"21783",0.358024115794747,0.12601058790503,0.131367581940141,0.384597714360082
"21784",0.62712185826108,0.183621135269523,0.0733966103692074,0.11586039610019
"21785",0.137815683495061,0.527292428547826,0.226257021250326,0.108634866706787
"21786",0.0946234431528896,0.0876530049503892,0.24593378759664,0.571789764300081
"21787",0.157670959367402,0.504771411258804,0.0766672352213551,0.260890394152439
"21788",0.512062310639738,0.23149058552696,0.0732068255980478,0.183240278235254
"21789",0.153895465778135,0.216071243979812,0.237782716936036,0.392250573306017
"21790",0.58324715357008,0.0940513150072925,0.0930125396885391,0.229688991734088
"21791",0.457161999745252,0.12584312841077,0.112456318208065,0.304538553635913
"21792",0.0908815712749593,0.299513296892907,0.463185506985545,0.146419624846588
"21793",0.132998568634927,0.252482916686839,0.47690088631535,0.137617628362885
"21794",0.0387998153571183,0.520011537398317,0.276857225437365,0.1643314218072
"21795",0.206222156835275,0.039984881424285,0.59496254617142,0.15883041556902
"21796",0.258429217031184,0.363843576473942,0.120064191623641,0.257663014871232
"21797",0.238866041840124,0.416343768789803,0.197122631996182,0.14766755737389
"21798",0.405938033618016,0.0625528532165991,0.346586901403898,0.184922211761487
"21799",0.107953349404479,0.140314684846624,0.197114905351644,0.554617060397253
"21800",0.115777628538324,0.0986776897622631,0.379241968443359,0.406302713256053
"21801",0.15228699577264,0.185548531547781,0.282626347989866,0.379538124689713
"21802",0.0741812049977187,0.183722452039841,0.436768669804212,0.305327673158228
"21803",0.123550300850213,0.113913325584808,0.406644077174313,0.355892296390666
"21804",0.238371842122786,0.495499715461636,0.133893265227152,0.132235177188426
"21805",0.658158555320255,0.051979449799551,0.102907443848039,0.186954551032155
"21806",0.133924482876744,0.327726090878226,0.204389613756078,0.333959812488952
"21807",0.128288897707306,0.500533468569571,0.119716345049201,0.251461288673922
"21808",0.251372283336079,0.148107555414041,0.21152335681059,0.388996804439291
"21809",0.589406300664869,0.105836960501948,0.0787152989357584,0.226041439897425
"21810",0.628060224789247,0.0635887104605862,0.17147697426639,0.136874090483777
"21811",0.224975467152639,0.347241943109408,0.319081202760621,0.108701386977332
"21812",0.143117102449511,0.113329428354262,0.432911628550397,0.310641840645829
"21813",0.14079359130004,0.588726351965477,0.114713750800798,0.155766305933686
"21814",0.233412376111384,0.268540779930104,0.330218015696864,0.167828828261647
"21815",0.384991008696582,0.097984063192447,0.360727528485262,0.156297399625708
"21816",0.282198914503064,0.43928617224328,0.162307438279707,0.116207474973949
"21817",0.132812289141813,0.104949059817819,0.644691086965197,0.117547564075172
"21818",0.0956031092670122,0.128383449800128,0.511288281867962,0.264725159064898
"21819",0.255259897270311,0.19685100440691,0.165962487449555,0.381926610873224
"21820",0.521851919618938,0.133101831198825,0.19240449397135,0.152641755210887
"21821",0.134164618054487,0.238681604904003,0.385600851575332,0.241552925466178
"21822",0.316564589711502,0.467547132949627,0.118081131239807,0.0978071460990632
"21823",0.16414821360139,0.421958087806737,0.277398747144902,0.136494951446971
"21824",0.158416772684883,0.557916482381008,0.221834255913963,0.0618324890201458
"21825",0.0876617301148735,0.545160175688041,0.180452887263042,0.186725206934043
"21826",0.156248168286177,0.422809970494704,0.350232596134699,0.0707092650844191
"21827",0.0688277105299942,0.18191750715719,0.568879727195922,0.180375055116894
"21828",0.17672637346405,0.537466091922492,0.140009819149773,0.145797715463685
"21829",0.107879324238196,0.191606405799868,0.581479917473057,0.119034352488879
"21830",0.129847824386755,0.192154132841972,0.467608962520527,0.210389080250745
"21831",0.237918689747829,0.357136983713335,0.13745186033732,0.267492466201515
"21832",0.168639152096066,0.571610475633232,0.0781009575679191,0.181649414702782
"21833",0.612185608559522,0.0670164161523423,0.233993361286986,0.0868046140011497
"21834",0.531969501381789,0.237584690590501,0.107174417280161,0.12327139074755
"21835",0.144961682591102,0.353766427149963,0.160433923705363,0.340837966553572
"21836",0.0584717494921372,0.0780019513805963,0.662845866511065,0.200680432616202
"21837",0.165321977836371,0.140390461586511,0.367280828717224,0.327006731859893
"21838",0.365211250455593,0.182235843827852,0.30003763644078,0.152515269275775
"21839",0.140001771745103,0.574382117330793,0.132048690664835,0.153567420259269
"21840",0.495093350044838,0.122402169833525,0.248368569301156,0.134135910820481
"21841",0.498704533981248,0.194546763960599,0.170394214643414,0.136354487414739
"21842",0.0887962048195873,0.357207770046911,0.408919580278481,0.145076444855022
"21843",0.405659235192135,0.0929072000546011,0.228999195766244,0.27243436898702
"21844",0.0830701864418971,0.527172194926878,0.220309870430704,0.169447748200521
"21845",0.275287206038035,0.244252369667551,0.274836634797377,0.205623789497037
"21846",0.12703294404538,0.542181894046319,0.174365239572468,0.156419922335834
"21847",0.457629926775306,0.0861372836982595,0.340954717883366,0.115278071643068
"21848",0.236829618496993,0.198565472413377,0.117821555416064,0.446783353673566
"21849",0.441590417015317,0.431574992572042,0.0533454724428166,0.0734891179698245
"21850",0.389053132074496,0.206111583972729,0.113467678870266,0.291367605082509
"21851",0.195574718440469,0.584309916940818,0.0628648621292811,0.157250502489432
"21852",0.323716623219072,0.202475472697946,0.144430503237942,0.329377400845039
"21853",0.080680301053319,0.168090325246661,0.252975902677268,0.498253471022752
"21854",0.328023266117179,0.121002256401722,0.172649093850326,0.378325383630773
"21855",0.10615755797789,0.350611944179182,0.131326899899854,0.411903597943074
"21856",0.443629871760676,0.111373173034005,0.320699284091995,0.124297671113324
"21857",0.139917074620394,0.349901214877773,0.114292629537287,0.395889080964546
"21858",0.528348296662951,0.110015560658947,0.045347131164927,0.316289011513174
"21859",0.522339685734225,0.119896740887097,0.111264153247567,0.246499420131111
"21860",0.470009761551208,0.244568722946749,0.0868333357109706,0.198588179791072
"21861",0.095956832965313,0.196207677492719,0.534728413665889,0.173107075876079
"21862",0.065374317455499,0.543325425781749,0.217620193635692,0.17368006312706
"21863",0.0739342003996632,0.338993047224668,0.254882747787487,0.332190004588182
"21864",0.144690700537148,0.541898506685317,0.0802950519673745,0.23311574081016
"21865",0.133497856612815,0.289277275441677,0.440879660496561,0.136345207448947
"21866",0.292489988432569,0.156346347442224,0.317023275430702,0.234140388694505
"21867",0.0522271607403252,0.120555194558065,0.20398388793925,0.623233756762359
"21868",0.185302795035251,0.0859700843384407,0.413882748636746,0.314844371989563
"21869",0.175708985093068,0.0914607185676843,0.230073626346986,0.502756669992261
"21870",0.201156088983185,0.214606150314519,0.186587200944931,0.397650559757364
"21871",0.67533401909654,0.0552138215736635,0.0430271375584604,0.226425021771336
"21872",0.0486044587360597,0.482058056049588,0.220843260093011,0.248494225121341
"21873",0.315715209053427,0.345348837969464,0.223483612292295,0.115452340684814
"21874",0.0659809487090825,0.673216508655934,0.0773118485026198,0.183490694132364
"21875",0.319486382710082,0.332342689291809,0.0697530927535798,0.278417835244529
"21876",0.397511554912774,0.161698797506624,0.168425441805782,0.27236420577482
"21877",0.0958312812026075,0.316028245151945,0.0603026070377442,0.527837866607703
"21878",0.288326365074334,0.520937454818773,0.0529828976519009,0.137753282454992
"21879",0.181847186425299,0.325151254813739,0.116623035760225,0.376378523000738
"21880",0.414969101533251,0.136327024330407,0.147440895712164,0.301262978424178
"21881",0.100145087573168,0.306100414886417,0.18532192386235,0.408432573678065
"21882",0.183289600438425,0.169810355802629,0.213924866456365,0.432975177302582
"21883",0.114061791839675,0.285311636346664,0.202933188470988,0.397693383342672
"21884",0.174290741252052,0.439869714545827,0.0202595277273135,0.365580016474808
"21885",0.0879418358617962,0.29216935580998,0.0633480217092527,0.556540786618971
"21886",0.149005638996676,0.226539566860429,0.0614926444088149,0.56296214973408
"21887",0.196832759282191,0.13205875544306,0.351642129409012,0.319466355865737
"21888",0.0761115429429964,0.427891801744323,0.303658889139944,0.192337766172738
"21889",0.1996498932121,0.364166145397868,0.30285779279347,0.133326168596562
"21890",0.365979395337204,0.173001437965866,0.211731183953415,0.249287982743515
"21891",0.396389524444588,0.0527897271331728,0.362587620228823,0.188233128193417
"21892",0.105048178901354,0.296612733435608,0.128389443255564,0.469949644407474
"21893",0.163714031662359,0.434404986545265,0.0916234458169945,0.310257535975382
"21894",0.190079565213471,0.0853698165461695,0.273635478031523,0.450915140208836
"21895",0.0486889135526022,0.0738823671436006,0.748642124737729,0.128786594566068
"21896",0.494973675921706,0.157788875954704,0.21968002810591,0.127557420017681
"21897",0.240710854403098,0.3436183442777,0.307555162469466,0.108115638849735
"21898",0.20247441336304,0.265776121936113,0.248798500744768,0.282950963956079
"21899",0.258944656018607,0.098339912489431,0.507449989920475,0.135265441571487
"21900",0.111123917695837,0.132539983397188,0.166946686260767,0.589389412646208
"21901",0.178405115416247,0.621086666895224,0.0369392678729944,0.163568949815535
"21902",0.100891902828109,0.148283559167934,0.501560492870045,0.249264045133911
"21903",0.0575419337881592,0.0830203460908154,0.707991826426847,0.151445893694178
"21904",0.325037128970707,0.0876417112864564,0.163814557303712,0.423506602439125
"21905",0.0671427406937941,0.288257834238187,0.245420353814949,0.399179071253069
"21906",0.08474643962521,0.231624287752073,0.0738706457049678,0.609758626917749
"21907",0.0776492544040202,0.337926861657196,0.15833775873471,0.426086125204074
"21908",0.371753600810465,0.23107405531331,0.222635438096072,0.174536905780152
"21909",0.240357628247076,0.069733120822345,0.417721983554099,0.27218726737648
"21910",0.314154184683572,0.245769798597813,0.10164210807591,0.338433908642705
"21911",0.221817095912148,0.402298026424415,0.210432733749098,0.165452143914339
"21912",0.151141848561365,0.472968590556375,0.0497350244407457,0.326154536441514
"21913",0.223350909820458,0.24066803259681,0.144173583533594,0.391807474049138
"21914",0.0904255501078424,0.135323537522727,0.172396698234544,0.601854214134887
"21915",0.248140628276413,0.12643771127804,0.283473291182149,0.341948369263398
"21916",0.0854297500667432,0.202038537879572,0.245135861044314,0.46739585100937
"21917",0.162746660712678,0.14913956184343,0.20870009649483,0.479413680949062
"21918",0.0584316970708545,0.0872516656278285,0.569071965639855,0.285244671661462
"21919",0.174989692995208,0.0738484610262656,0.558695059037447,0.192466786941079
"21920",0.17346765777043,0.205302308277099,0.163880746106818,0.457349287845654
"21921",0.151060628720444,0.538481858891969,0.107772648983633,0.202684863403953
"21922",0.271306995839591,0.351595153154758,0.107600022565222,0.26949782844043
"21923",0.125679515468115,0.0831955825083299,0.230415707590308,0.560709194433247
"21924",0.255796924858069,0.18901167562586,0.192735143623135,0.362456255892936
"21925",0.421737210484819,0.180768550383851,0.258002668015361,0.139491571115969
"21926",0.423527882646043,0.0840222400224218,0.0954772788803797,0.396972598451156
"21927",0.110326707369008,0.240777466622786,0.347949678015961,0.300946147992244
"21928",0.158688054235904,0.39719075366736,0.130704227921918,0.313416964174818
"21929",0.139623256256277,0.140229490035601,0.160114330531594,0.560032923176528
"21930",0.0695876113947354,0.266870850703914,0.193564879514697,0.469976658386653
"21931",0.150080857438067,0.274948717741639,0.108173307883351,0.466797116936943
"21932",0.0686860699171701,0.0526936493519085,0.593529622520901,0.28509065821002
"21933",0.105119585150342,0.29240426813686,0.0835862868184667,0.518889859894331
"21934",0.140264214334849,0.343779976450517,0.162896953631143,0.353058855583492
"21935",0.174954615695631,0.225351120316193,0.132997373850427,0.466696890137749
"21936",0.200372832046231,0.215979413777849,0.197186810770259,0.38646094340566
"21937",0.0797035481478408,0.179467151097804,0.416158934378788,0.324670366375568
"21938",0.0746685744007011,0.38688525744175,0.173424635883293,0.365021532274257
"21939",0.137497164851907,0.314426796906044,0.112681587385955,0.435394450856094
"21940",0.287336905052275,0.27365730588824,0.134921759725201,0.304084029334284
"21941",0.152297647038529,0.134640270468374,0.181432711673976,0.53162937081912
"21942",0.246822280132999,0.340007971960823,0.162729461838659,0.250440286067519
"21943",0.135549290451613,0.400508170080581,0.136507263665515,0.32743527580229
"21944",0.128145969261103,0.331012753897869,0.219243757853063,0.321597518987964
"21945",0.125516455259085,0.297135864607218,0.141173169918925,0.436174510214772
"21946",0.319697195883432,0.187736971873708,0.131911220399209,0.360654611843652
