No,Ch1,Ch2,Ch3,Ch4
21714,0.06902861,0.584914999,0.058920143,0.287136248
21715,0.495651705,0.146798836,0.154726239,0.202823221
21716,0.144129301,0.173275969,0.218329449,0.464265281
21717,0.173096925,0.066525548,0.475763519,0.284614008
21718,0.375112672,0.364829968,0.023415792,0.236641567
21719,0.189420071,0.172381723,0.12367032,0.514527887
21720,0.450636774,0.134316134,0.064871028,0.350176064
21721,0.140963839,0.228148557,0.366226523,0.264661081
21722,0.465569177,0.226774714,0.069439352,0.238216757
21723,0.072713824,0.283956839,0.215297324,0.428032013
21724,0.293999724,0.224317048,0.247830407,0.233852821
21725,0.086136113,0.21697332,0.243179771,0.453710796
21726,0.028885275,0.413713192,0.30935627,0.248045263
21727,0.245176292,0.058058462,0.444786983,0.251978263
21728,0.076891602,0.122884856,0.357185395,0.443038147
21729,0.252802467,0.288034824,0.1316602,0.327502509
21730,0.344863126,0.088974457,0.149002507,0.417159909
21731,0.220939177,0.161760288,0.388054013,0.229246521
21732,0.341065671,0.217373742,0.076425342,0.365135244
21733,0.361645046,0.38539963,0.086671934,0.16628339
21734,0.069482818,0.498199105,0.229891047,0.202427029
21735,0.241044752,0.34282508,0.090696185,0.325433984
21736,0.527311698,0.1887587,0.10154252,0.182387083
21737,0.247866063,0.195577501,0.414739047,0.141817388
21738,0.340237767,0.302182489,0.251389877,0.106189867
21739,0.112296724,0.57036159,0.227663663,0.089678023
21740,0.053082039,0.658971395,0.198526476,0.089420091
21741,0.08788613,0.449184086,0.207427937,0.255501847
21742,0.271962019,0.2017568,0.386649573,0.139631608
21743,0.346423316,0.332800173,0.07303786,0.247738651
21744,0.242735092,0.24062081,0.380676076,0.135968022
21745,0.274313349,0.222350735,0.257499311,0.245836605
21746,0.30951978,0.450017611,0.074548472,0.165914137
21747,0.311680184,0.43433254,0.137672077,0.116315199
21748,0.298233474,0.469442558,0.123971184,0.108352784
21749,0.099928008,0.460823879,0.294896782,0.144351331
21750,0.072788063,0.128333647,0.58459301,0.214285279
21751,0.517583877,0.064471937,0.305211515,0.112732671
21752,0.334885168,0.202107532,0.140480654,0.322526646
21753,0.209646814,0.207967316,0.296216119,0.286169752
21754,0.073430733,0.49634833,0.155241653,0.274979284
21755,0.189836713,0.375573353,0.208374256,0.226215678
21756,0.106175016,0.364099824,0.140467402,0.389257758
21757,0.157700938,0.56041011,0.0319773,0.249911651
21758,0.186107926,0.33945004,0.182521713,0.29192032
21759,0.315296038,0.349890286,0.186529193,0.148284482
21760,0.153432287,0.054110457,0.419288103,0.373169153
21761,0.127866431,0.140746433,0.490420143,0.240966993
21762,0.048599136,0.704932088,0.038917839,0.207550936
21763,0.58102474,0.063164778,0.037902463,0.31790802
21764,0.206181223,0.038611552,0.559170331,0.196036894
21765,0.444698885,0.156144688,0.093623914,0.305532513
21766,0.10531255,0.377999903,0.045084738,0.471602809
21767,0.098367899,0.181451805,0.382476583,0.337703712
21768,0.176601963,0.403777532,0.238195793,0.181424712
21769,0.18325544,0.187471984,0.089602508,0.539670069
21770,0.137132745,0.316187867,0.312609836,0.234069552
21771,0.045803438,0.11525367,0.454495614,0.384447278
21772,0.131900288,0.391104097,0.211663506,0.265332109
21773,0.135507931,0.434624478,0.056011789,0.373855802
21774,0.038386352,0.10875671,0.604147893,0.248709045
21775,0.188688712,0.399128481,0.17502902,0.237153787
21776,0.396135631,0.300545237,0.133268344,0.170050789
21777,0.079372552,0.071037049,0.607762105,0.241828294
21778,0.252204457,0.159315166,0.169735664,0.418744713
21779,0.38653795,0.208368136,0.081542199,0.323551715
21780,0.186093118,0.139070572,0.447835949,0.227000361
21781,0.107369606,0.088121849,0.598406665,0.20610188
21782,0.502261245,0.053181897,0.317621864,0.126934993
21783,0.337357255,0.141410283,0.152897369,0.368335093
21784,0.575046581,0.240685156,0.065972683,0.118295581
21785,0.169672523,0.542936148,0.193574935,0.093816394
21786,0.109588656,0.090279756,0.267082665,0.533048923
21787,0.13353966,0.531629332,0.071911659,0.26291935
21788,0.489085733,0.252918853,0.064617765,0.19337765
21789,0.146224935,0.268540245,0.242950741,0.342284079
21790,0.577878858,0.108479412,0.105191199,0.20845053
21791,0.382509192,0.163907256,0.157833553,0.295749999
21792,0.078596236,0.336753009,0.438943087,0.145707668
21793,0.133685893,0.288621993,0.451612239,0.126079874
21794,0.037834361,0.53890408,0.26489875,0.158362808
21795,0.214139584,0.034424527,0.593853409,0.15758248
21796,0.266016128,0.327979505,0.142284316,0.26372005
21797,0.251597988,0.391812222,0.192053014,0.164536776
21798,0.398439875,0.061748983,0.36170602,0.178105123
21799,0.10266039,0.123135337,0.207920119,0.566284154
21800,0.103740577,0.121806184,0.359804744,0.414648495
21801,0.16711475,0.170480035,0.303342742,0.359062473
21802,0.061618001,0.218128212,0.399009756,0.32124403
21803,0.119595226,0.127544645,0.460228119,0.292632011
21804,0.22631696,0.492746964,0.132935346,0.14800073
21805,0.588224124,0.057659258,0.137416048,0.216700571
21806,0.112524198,0.378671063,0.217303855,0.291500883
21807,0.13867875,0.486543168,0.128279103,0.246498978
21808,0.303918181,0.140046128,0.207383484,0.348652207
21809,0.602213208,0.091106748,0.071162405,0.235517639
21810,0.579878132,0.070905325,0.212604356,0.136612187
21811,0.236394336,0.368029004,0.296530298,0.099046363
21812,0.162046538,0.101899942,0.442344706,0.293708814
21813,0.198733996,0.55132709,0.094894904,0.15504401
21814,0.183567805,0.246938336,0.38731675,0.182177109
21815,0.36184596,0.09722865,0.33016618,0.21075921
21816,0.322742274,0.452637529,0.111367219,0.113252978
21817,0.084668275,0.084467632,0.706043818,0.124820275
21818,0.091836425,0.11246545,0.4655757,0.330122425
21819,0.252151457,0.214688302,0.139129672,0.394030569
21820,0.525729407,0.151101171,0.160225082,0.16294434
21821,0.15195806,0.199721336,0.442857763,0.205462841
21822,0.350942518,0.477965014,0.087676118,0.083416349
21823,0.161879813,0.452617124,0.245326038,0.140177024
21824,0.157946886,0.550357465,0.221862747,0.069832902
21825,0.077747879,0.528196327,0.157358535,0.236697259
21826,0.219193814,0.394504983,0.314151134,0.072150069
21827,0.065691948,0.137723803,0.64682092,0.14976333
21828,0.154159502,0.523527898,0.136512645,0.185799954
21829,0.105835253,0.161780857,0.573517911,0.158865978
21830,0.087345921,0.154541485,0.556040143,0.202072451
21831,0.263189914,0.355026965,0.1223696,0.259413522
21832,0.200751847,0.524566704,0.068775193,0.205906256
21833,0.599866204,0.067710074,0.21530417,0.117119553
21834,0.506855898,0.245097836,0.09670131,0.151344956
21835,0.125024749,0.382785997,0.142505921,0.349683333
21836,0.054797646,0.08288428,0.645000086,0.217317988
21837,0.160782017,0.110637129,0.381881164,0.34669969
21838,0.352757851,0.155598423,0.323540306,0.168103419
21839,0.140760809,0.53399579,0.160751831,0.16449157
21840,0.531760376,0.084491688,0.25314762,0.130600316
21841,0.474389204,0.216151783,0.133711365,0.175747647
21842,0.075161822,0.327178135,0.42492809,0.172731953
21843,0.507377751,0.087943525,0.153472464,0.25120626
21844,0.072314708,0.55308115,0.197194174,0.177409969
21845,0.287282305,0.214278464,0.271860224,0.226579007
21846,0.100510434,0.497601147,0.180339269,0.221549151
21847,0.378629088,0.099938239,0.391833795,0.129598878
21848,0.163483443,0.19192586,0.100066964,0.544523733
21849,0.469067794,0.373248728,0.050955446,0.106728032
21850,0.438892058,0.167093702,0.092747897,0.301266343
21851,0.178070413,0.582576284,0.049700736,0.189652567
21852,0.32844086,0.192034867,0.186396184,0.293128089
21853,0.079836258,0.176995493,0.31199062,0.43117763
21854,0.325483545,0.13410616,0.147644287,0.392766008
21855,0.111782459,0.424623458,0.100768384,0.362825698
21856,0.40968777,0.185127438,0.272986824,0.132197968
21857,0.119535491,0.464663513,0.096405205,0.31939579
21858,0.485650754,0.110418378,0.045730966,0.358199902
21859,0.431895583,0.118662335,0.104008215,0.345433867
21860,0.43338217,0.319024793,0.071933494,0.175659542
21861,0.127906457,0.160044632,0.527643198,0.184405712
21862,0.046180189,0.4336837,0.315385093,0.204751018
21863,0.068419735,0.37717378,0.219084958,0.335321528
21864,0.218396418,0.521800415,0.054894792,0.204908374
21865,0.118836595,0.328618927,0.404620054,0.147924424
21866,0.235126665,0.17203341,0.346843837,0.245996087
21867,0.052245393,0.130023659,0.260236771,0.557494176
21868,0.153810772,0.088651177,0.470422826,0.287115225
21869,0.246528932,0.094263325,0.188728435,0.470479308
21870,0.247059279,0.196976683,0.257083922,0.298880114
21871,0.697439575,0.064566441,0.033176838,0.204817147
21872,0.045233209,0.463261344,0.280024796,0.211480651
21873,0.324953405,0.324039675,0.238123028,0.112883892
21874,0.072703514,0.653990583,0.092000119,0.181305784
21875,0.331125236,0.38249539,0.058626819,0.227752555
21876,0.423164777,0.151875841,0.180209137,0.244750245
21877,0.094550979,0.392522405,0.073085087,0.43984153
21878,0.31530077,0.502355694,0.047696828,0.134646708
21879,0.252584046,0.302819098,0.101994244,0.342602612
21880,0.407057032,0.125822676,0.22045104,0.246669252
21881,0.117861084,0.353407412,0.196999914,0.331731589
21882,0.218487825,0.186869503,0.251083049,0.343559623
21883,0.093261708,0.340357325,0.226865849,0.339515118
21884,0.184266064,0.507034246,0.022427192,0.286272499
21885,0.085666746,0.385349983,0.063867122,0.465116149
21886,0.214047015,0.258387201,0.082501254,0.445064529
21887,0.19149534,0.10496983,0.397021204,0.306513626
21888,0.067139108,0.473086057,0.288542673,0.171232162
21889,0.185730666,0.339565114,0.323217319,0.151486901
21890,0.305791423,0.188858546,0.215876257,0.289473772
21891,0.436429034,0.040281264,0.375515342,0.14777436
21892,0.095792292,0.33096852,0.114279285,0.458959903
21893,0.175444989,0.436032172,0.095708413,0.292814425
21894,0.193511523,0.091428863,0.300488747,0.414570867
21895,0.054104576,0.065508583,0.755584626,0.124802216
21896,0.425068022,0.158633931,0.29370334,0.122594707
21897,0.24149379,0.34042641,0.316335679,0.101744122
21898,0.229403935,0.276550282,0.277700057,0.216345726
21899,0.270106745,0.132427344,0.492631115,0.104834796
21900,0.098949155,0.116294379,0.151181822,0.633574644
21901,0.237617874,0.574291643,0.030800405,0.157290078
21902,0.088554887,0.1598029,0.54727842,0.204363794
21903,0.059218369,0.114997356,0.658661706,0.167122569
21904,0.355844311,0.081154647,0.218292158,0.344708883
21905,0.047739907,0.381923866,0.263384815,0.306951412
21906,0.103842424,0.238552657,0.074027336,0.583577582
21907,0.080200464,0.37474967,0.216591119,0.328458747
21908,0.329253799,0.201551467,0.259267159,0.209927575
21909,0.230418578,0.078322703,0.4127624,0.278496319
21910,0.403082646,0.187242045,0.104105261,0.305570048
21911,0.223468849,0.436722829,0.156493059,0.183315262
21912,0.169056453,0.460123803,0.045687682,0.325132062
21913,0.19884757,0.28506306,0.153019182,0.363070189
21914,0.112528405,0.138380185,0.141421639,0.607669771
21915,0.262333146,0.096329419,0.329681036,0.311656399
21916,0.080257573,0.142262553,0.217619536,0.559860339
21917,0.151033173,0.14328601,0.231565719,0.474115097
21918,0.070506011,0.085031308,0.575893555,0.268569125
21919,0.182711984,0.075145338,0.542758823,0.199383856
21920,0.191444856,0.19472158,0.16775421,0.446079355
21921,0.158034232,0.528075552,0.117467749,0.196422467
21922,0.368642349,0.264276553,0.090555427,0.276525672
21923,0.14480811,0.086514153,0.214225507,0.554452231
21924,0.244084837,0.152922406,0.181679106,0.421313651
21925,0.390512778,0.164687472,0.276081817,0.168717933
21926,0.430984161,0.07841184,0.116344606,0.374259394
21927,0.133118989,0.192541772,0.413952657,0.260386582
21928,0.170004266,0.45641862,0.10213797,0.271439144
21929,0.122624023,0.131444497,0.147493631,0.598437849
21930,0.061220324,0.292018958,0.252209987,0.394550731
21931,0.182537323,0.328839095,0.080020216,0.408603366
21932,0.093944073,0.04775416,0.58688049,0.271421276
21933,0.09592933,0.407345324,0.072635766,0.424089579
21934,0.131425654,0.32548463,0.217172558,0.325917157
21935,0.167925508,0.240756884,0.137839543,0.453478065
21936,0.220281308,0.241236114,0.213651966,0.324830611
21937,0.067105318,0.161284589,0.470926164,0.300683929
21938,0.056378165,0.439062682,0.18231187,0.322247283
21939,0.114971934,0.321719221,0.114772825,0.448536019
21940,0.360362483,0.263402358,0.118035525,0.258199634
21941,0.135149959,0.106419193,0.280550671,0.477880177
21942,0.221425501,0.389605644,0.180788824,0.208180031
21943,0.109153681,0.379543096,0.117382703,0.39392052
21944,0.11529829,0.308846103,0.293780066,0.282075541
21945,0.105429093,0.333708353,0.107253655,0.453608899
21946,0.337198178,0.173597879,0.152626075,0.336577867
21947,0.510099712,0.184467135,0.06984086,0.235592293
21948,0.092278691,0.464006703,0.263587825,0.180126781
21949,0.147649385,0.289181995,0.194525581,0.368643039
21950,0.111112226,0.368689411,0.141091317,0.379107045
21951,0.122692444,0.237676211,0.225794245,0.4138371
21952,0.381798652,0.104977412,0.082906138,0.430317798
21953,0.306972378,0.319650681,0.064233889,0.309143051
21954,0.161529194,0.087483881,0.16820007,0.582786854
21955,0.401836533,0.108748347,0.209060528,0.280354592
21956,0.082701522,0.126275099,0.13159837,0.659425009
21957,0.390983744,0.128061836,0.245342815,0.235611605
21958,0.040472183,0.584781673,0.149964357,0.224781786
21959,0.065967742,0.106865347,0.081087793,0.746079117
21960,0.170416218,0.513330202,0.063913766,0.252339814
21961,0.220215144,0.130863454,0.340112786,0.308808616
21962,0.602570683,0.165126906,0.045678725,0.186623686
21963,0.077655697,0.428158807,0.333669144,0.160516352
21964,0.184697825,0.042694924,0.578252207,0.194355044
21965,0.10523123,0.079160243,0.327190147,0.488418381
21966,0.091361463,0.067577856,0.339218197,0.501842484
21967,0.499813272,0.028416068,0.238851549,0.232919111
21968,0.273353638,0.439279774,0.060193466,0.227173122
21969,0.051935653,0.159074694,0.184364508,0.604625145
21970,0.171396445,0.14229532,0.114492833,0.571815402
21971,0.224750492,0.302225881,0.332279627,0.140743999
21972,0.34574783,0.120831542,0.148105549,0.385315079
21973,0.379032898,0.147458469,0.039604063,0.433904571
21974,0.483489066,0.202885234,0.063169039,0.250456661
21975,0.058182352,0.108477576,0.297993306,0.535346764
21976,0.375097041,0.254410709,0.224670977,0.145821272
21977,0.142866229,0.397059565,0.200870592,0.259203614
21978,0.20887803,0.063473877,0.298441681,0.429206412
21979,0.239819095,0.238889934,0.060214956,0.461076016
21980,0.074518815,0.511133961,0.139544623,0.274802601
21981,0.140138041,0.311688735,0.253086473,0.295086751
21982,0.154890191,0.22404254,0.232092499,0.388974769
21983,0.044597027,0.086125003,0.201831466,0.667446503
21984,0.114188457,0.262322332,0.161188389,0.462300822
21985,0.052134006,0.594426027,0.041391201,0.312048766
21986,0.122359611,0.1136526,0.467196319,0.29679147
21987,0.059720704,0.307690908,0.147941345,0.484647042
21988,0.317811616,0.202472453,0.161078584,0.318637347
21989,0.070001883,0.301238538,0.240249484,0.388510095
21990,0.043988614,0.354501608,0.208137944,0.393371833
21991,0.211844209,0.173402009,0.136347909,0.478405873
21992,0.159311715,0.179010267,0.063966894,0.597711123
21993,0.092642599,0.519499053,0.07315359,0.314704758
21994,0.081798981,0.254351186,0.487287378,0.176562454
21995,0.049603398,0.182453819,0.408852727,0.359090056
21996,0.336684341,0.178902797,0.049855201,0.434557662
21997,0.330627953,0.104916209,0.227972589,0.336483249
21998,0.266192451,0.137520348,0.109478981,0.48680822
21999,0.09907428,0.48999481,0.105564785,0.305366125
22000,0.438690519,0.065836197,0.225697216,0.269776068
22001,0.109511236,0.429511812,0.284849335,0.176127616
22002,0.162528667,0.412239603,0.082460325,0.342771405
22003,0.06264513,0.205523601,0.497312751,0.234518518
22004,0.441772826,0.147708357,0.095027641,0.315491176
22005,0.199532091,0.097296928,0.276337206,0.426833775
22006,0.046978525,0.263983529,0.216623213,0.472414733
22007,0.225609723,0.386592248,0.195577747,0.192220283
22008,0.056020052,0.163315902,0.481826494,0.298837552
22009,0.350501385,0.118026546,0.19238508,0.339086988
22010,0.135109217,0.505966843,0.064887936,0.294036004
22011,0.096604426,0.247141189,0.330636572,0.325617813
22012,0.248896855,0.174150521,0.127460606,0.449492017
22013,0.302870101,0.076153294,0.411676938,0.209299667
22014,0.137143471,0.132669366,0.50350376,0.226683403
22015,0.094814735,0.100327757,0.40293745,0.401920057
22016,0.094030845,0.326465318,0.074688343,0.504815495
22017,0.061405161,0.652720683,0.04791019,0.237963965
22018,0.254467236,0.184245212,0.264806402,0.29648115
22019,0.250952664,0.108965061,0.335961178,0.304121096
22020,0.164218479,0.168237509,0.290810198,0.376733813
22021,0.072469027,0.278578201,0.3286209,0.320331872
22022,0.487011879,0.037648683,0.14949744,0.325841998
22023,0.310058116,0.034540488,0.403328244,0.252073152
22024,0.260073239,0.073423419,0.110541194,0.555962147
22025,0.395010907,0.176307408,0.070137553,0.358544132
22026,0.607655492,0.107827905,0.041125362,0.243391241
22027,0.338229578,0.17534537,0.108632988,0.377792063
22028,0.4049875,0.121787999,0.075333925,0.397890576
22029,0.082809326,0.097226075,0.110711246,0.709253353
22030,0.420927403,0.052876007,0.300575245,0.225621346
22031,0.214134168,0.212809233,0.071000669,0.502055929
22032,0.12470074,0.206934314,0.11060733,0.557757617
22033,0.068973388,0.122506587,0.554111775,0.254408249
22034,0.670026405,0.072208495,0.068708324,0.189056775
22035,0.337858522,0.077046552,0.100605038,0.484489888
22036,0.44734679,0.284822576,0.069706062,0.198124572
22037,0.187387248,0.164153543,0.04599714,0.602462069
22038,0.126705745,0.317711829,0.076578678,0.479003748
22039,0.419557476,0.297279628,0.048558462,0.234604434
22040,0.22660377,0.39662987,0.136433474,0.240332886
22041,0.175072194,0.064242591,0.545771692,0.214913522
22042,0.253322861,0.229898364,0.306870222,0.209908554
22043,0.158629322,0.582278414,0.073365262,0.185727002
22044,0.092771916,0.13284925,0.28126328,0.493115554
22045,0.100204925,0.400052555,0.153866005,0.345876515
22046,0.162507542,0.214529859,0.301412265,0.321550333
22047,0.214619922,0.439872008,0.070984449,0.274523622
22048,0.103824051,0.693233667,0.045123266,0.157819015
22049,0.121025111,0.558046095,0.09018866,0.230740134
22050,0.245454163,0.294007767,0.36657768,0.093960391
22051,0.07034901,0.121477042,0.608122156,0.200051792
22052,0.207199585,0.346258293,0.24345744,0.203084682
22053,0.07004146,0.596934194,0.166429925,0.16659442
22054,0.127790551,0.089403561,0.605810682,0.176995205
22055,0.236235445,0.125061328,0.501518103,0.137185123
22056,0.268831751,0.122712251,0.391647987,0.21680801
22057,0.345401623,0.129188354,0.283782734,0.241627289
22058,0.234666716,0.537198885,0.108340455,0.119793944
22059,0.211930776,0.499811802,0.073449971,0.214807451
22060,0.223151122,0.247406095,0.060440561,0.469002222
22061,0.106721028,0.191532372,0.4346218,0.267124799
22062,0.079430749,0.284444652,0.463441068,0.172683531
22063,0.036919677,0.537919959,0.212543595,0.212616769
22064,0.409368493,0.223907664,0.139458969,0.227264873
22065,0.169203781,0.160707409,0.363961749,0.306127062
22066,0.408841318,0.163181254,0.141997043,0.285980385
22067,0.3456044,0.238176369,0.067852918,0.348366313
22068,0.202494484,0.606982754,0.02519581,0.165326953
22069,0.091801264,0.431575766,0.117499641,0.35912333
22070,0.39649304,0.094843499,0.111954875,0.396708586
22071,0.223900449,0.272459729,0.07692602,0.426713802
22072,0.046470256,0.610271508,0.18065884,0.162599396
22073,0.178197166,0.165854801,0.237406564,0.418541469
22074,0.055374439,0.573058863,0.136605122,0.234961576
22075,0.120667191,0.227011815,0.223660645,0.428660349
22076,0.538336364,0.162254104,0.091676061,0.20773347
22077,0.218562284,0.097878311,0.079035958,0.604523448
22078,0.424655872,0.153415268,0.102040236,0.319888623
22079,0.38529843,0.056721513,0.066904023,0.491076034
22080,0.163956839,0.099676114,0.364776032,0.371591014
22081,0.096323131,0.411290426,0.121246381,0.371140062
